title,subtype,status,image,epCount,rating,synopsis,genre
Seihou Tenshi Angel Links,TV,Finished,https://media.kitsu.io/anime/poster_images/1103/large.jpg?1408443120,13,61.17,"Li Meifon is the head of a free, no expenses paid protection/security agency for escorting ships across outer space. Though only 16, she posesses great skill and leadership qualities while commanding her crew aboard their ship, the ""Angel Links."" However, some unpleasant memories begin to trouble her and she starts questioning her own past and reason for existence. Join Li Meifon and the rest of the Angel Links crew on their adventures through the Oracion star system as they battle pirates, government organizations, and a Tao master, all while finally uncovering Meifon's dark and mysterious past. ","['comedy', 'sci-fi', 'space', 'drama', 'romance', 'action', 'adventure']"
The Laws of the Sun,movie,Finished,https://media.kitsu.io/anime/poster_images/5170/large.jpg?1453219053,1,61.15,The second title in the series of anime films by the Happy Science religion.,"['historical', 'fantasy']"
Juuou Mujin no Fafnir,TV,Finished,https://media.kitsu.io/anime/poster_images/8649/large.jpg?1417447119,12,61.14,"Midgar, all-girl academy, would have been notable just for the action of accepting its first and only male student, Yuu Mononobe. But Midgar stands out for much more than that: it's a school exclusive to a group of girls known as D's. Each of them have extremely powerful abilities in generating dark matter and manipulating it into powerful weaponry.
The D's didn't exist twenty-five years ago, and only appeared after a number of mysterious, destructive monsters known as ""Dragons"" started appearing around the world. Strangely, just as suddenly as they appeared, they vanished. In their destructive wake, some girls started being born with symbols on their bodies and powers similar in nature to those wielded by the Dragons themselves.
Now the D's attend this school, hoping to harness and utilize their powers against the Dragons. Yuu is their latest member and is extraordinary for being the only known male D in existence. Now he must forge relationships with the girls around him, including his long separated sister who attends the school as well, and work with them to investigate and eliminate the threat of the powerful Dragons.","['school', 'harem', 'fantasy', 'romance']"
Haiyoru! Nyaruani: Remember My Love(craft-sensei),TV,Finished,https://media.kitsu.io/anime/poster_images/7808/large.jpg?1408462488,11,61.14,"The story centers around Nyarlko, a formless Cthulhu deity who can take on the shape of anyone it wishes, but particularly the shape of a seemingly ordinary silver-haired girl. Mahiro Yasaka is a normal high school student who is chased by aliens one night, until ""Nyarlko"" saves him.
(Source: ANN)","['comedy', 'sci-fi']"
Sayokyoku,movie,Finished,https://media.kitsu.io/anime/poster_images/11726/large.jpg?1451988676,1,61.14,Short film by Yamamura Kouji.,"['comedy', 'dementia']"
Recorder,movie,Finished,https://media.kitsu.io/anime/poster_images/10358/large.jpg?1422832997,1,61.13,Short animation by Ryu Kato.,"['dementia', 'music']"
ChäoS;Child,TV,Finished,https://media.kitsu.io/anime/poster_images/10786/large.jpg?1597699050,12,61.12,"Shibuya, 2015. In a city recovering from the ""Shibuya Earthquake"" which devastated it six years ago, Takuru Miyashiro, a student at the newly built private high school ""Hekiho Academy"" investigates a series of serial killings known as ""The Return of the New Generation Madness"" as part of his work for the school's newspaper club...

(Source: Crunchyroll)","['sci-fi', 'mystery', 'supernatural', 'psychological', 'harem']"
Usalullaby,movie,Finished,https://media.kitsu.io/anime/poster_images/11241/large.jpg?1460246529,1,61.12,"Increasing in its number, small rabbits take care of a great dolphin. Can the dolphin get to sleep by rabbits' gentle caress? May many people have good sleep and sweet dreams tonight even in the world with whining sounds and wriggle of yin and yang.
(Source: Official Site)",['dementia']
Ookamikakushi,TV,Finished,https://media.kitsu.io/anime/poster_images/4859/large.jpg?1486236371,12,61.12,"The story follows Hiroshi Kuzumi, a 16-year-old student who has just moved to the seemingly serene village of Jogamachi. Nestled in the mountains far away from the city, the village is divided by a river that separates old Jogamachi from new Jogamachi. Young Hiroshi soon discovers that the village is ancient as well as mysterious traditions and customs have been kept alive over the ages. Although a bit bewildered by the new environment, Hiroshi begins to settle into his new life. While he has never been the type to win any popularity contests, he quickly earns the affection of his classmates. That is with the exception of aloof class president, Nemuru Kushinada, whose only words to Hiroshi are a warning to stay away from old part of town. It is there that terror and mystery await him.","['mystery', 'supernatural', 'horror', 'action']"
Gunparade Orchestra,TV,Finished,https://media.kitsu.io/anime/poster_images/760/large.jpg?1597692303,24,61.1,"The story focuses and revolves around the 108th Guard Squad, stationed in Aomori. A poorly equipped unit with very little military standing, it is often viewed as a 'reject camp' for pilots not making the grade for the elite units based in Hokkaido. The apparent helpless nature of this force is hardly a deterrent for the encroaching enemy armies, ever closing in on both the 108th and the rest of the empire. The young pilots of the 108th, who had dreamed on returning home, are plunged forcefully and unwillingly into a war. 
(Source: ANN)","['sci-fi', 'military', 'mecha', 'slice-of-life', 'drama', 'romance']"
Komori-san wa Kotowarenai!,TV,Finished,https://media.kitsu.io/anime/poster_images/11208/large.jpg?1597699094,12,61.1,"Fifteen-year-old Komori Shuri is a junior high school girl who is too nice to decline requests. Constantly doing favors for other people has given her incredible strength?! But even so, she is also an adolescent junior high school girl.
An anime overflowing with the ups and downs of everyday life!
(Source: Batoto, edited)","['comedy', 'school', 'slice-of-life']"
Choukadou Girl ⅙,TV,Finished,https://media.kitsu.io/anime/poster_images/42228/large.jpg?1553953755,12,61.08,"Bouida Haruto is a hardcore otaku who has no interest in 3D (real) girls. One day, he bought a figure of his favorite anime heroine, Nona, but then suddenly, Nona started to move! The frenzied married life between one otaku and one robot (?) is about to start!

(Source: Crunchyroll)",['none']
Columbos,movie,Finished,https://media.kitsu.io/anime/poster_images/10165/large.jpg?1420492893,1,61.07,A re-imagining of Columbo with puppet animation.,"['mystery', 'police', 'drama']"
Frame Arms Girl,TV,Finished,https://media.kitsu.io/anime/poster_images/12807/large.jpg?1489962478,12,61.06,"The story begins when Ao opens a package that arrives at her doorstep. Inside the package is Gourai, a Frame Arms Girl: a small robot capable of independent movement. Gourai is a newly-developed prototype: a Frame Arms Girl equipped with an ""Artificial Self,"" an advanced AI that gives her a personality. Ao is the only one that has activated her. Gourai begins to gather both battle data and emotions, starting a day-to-day life with Ao, who knows nothing about Frame Arms Girls.

(Source: ANN)","['sci-fi', 'mecha', 'slice-of-life', 'action']"
Walkure Romanze,TV,Finished,https://media.kitsu.io/anime/poster_images/7849/large.jpg?1408462621,12,61.03,"Taking place at Winford Academy located in an old town called Helen's Hill, the story is all about knights and the sport of jousting. At this school, students learn how to become knights, ride horses and joust properly. The main character is a young man named Takahiro Mizuno who was training to become a knight and jouster but after suffering an injury he dropped out of the knight program and joined the begleiter (assistant) program instead. Due to his animal handling skills and former experience as a jouster, this makes him a hot commodity. Multiple beautiful girls in the school want him to become their personal begleiter, though Takahiro always refuses their offers.
One day a bizarre accident causes his friend, Mio Kisaski, to be challenged to a jousting duel despite her not actually being a knight. Takahiro agrees to become her temporary begleiter, but that ends up only being the beginning of their partnership as she enrolls in the annual tournament. ","['sports', 'school', 'harem', 'romance', 'action', 'ecchi']"
Ozma,TV,Finished,https://media.kitsu.io/anime/poster_images/6788/large.jpg?1408459407,6,61.03,"In the far future, the elevated irradiation from the sun has destroyed the environment of the earth and the birthrate of humans has drastically decreased. The government controls society with an army of cloned soldiers called ""Ideal Children (IC)"". Sam Coyne is a trader in a desert. One day, he saves a beautiful woman Maya, who has been chased by Theseus, a corps of IC. He shelters her in his trade ship, but the destroyers of Theseus surround Sam and Maya.","['sci-fi', 'action', 'adventure']"
Tora-chan no Kankan Mushi,movie,Finished,https://media.kitsu.io/anime/poster_images/6330/large.jpg?1408458096,1,61.02,Tora-chan and Miike are working on the side of a tuna steamship and manage to run afoul of the short-tempered captain. But the captain makes plenty of trouble on his own! ,['drama']
Wind: A Breath of Heart,TV,Finished,https://media.kitsu.io/anime/poster_images/504/large.jpg?1408441626,13,61.02,"Okano Makoto transferred to the school in his home town. There, he spent normal but happy school days with his sister, Hinata, a jokey classmate, Tachibana Tsutomu, Shikouin Kasumi, Tsutomu's childhood friend, and other friends.
One day, after school, Makoto heard someone playing the harmonica. That melody made him feel something old, and it brought him to the roof of the school buildings. There, he met a girl in the dusk.
It was Narukaze Minamo who turned her face to him with a smile. She was a childhood friend, but they had lived separately for years.
Hiding their true thoughts, Makoto and his friends spend their lives in school. Their stories in a mysterious town are about to begin.
(Source: AniDB)","['supernatural', 'school', 'drama', 'romance']"
